# energy [kcal/mol] of he2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 2.2600 -1.80006e-03  4.269e-03 -6.069e-03 -6.069e-03  0.000e+00  0.000e+00 -6.069e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.716   -0.030
 2.2800 -1.80006e-03  4.008e-03 -5.808e-03 -5.808e-03  0.000e+00  0.000e+00 -5.808e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.672   -0.031
 2.3000 -1.80006e-03  3.764e-03 -5.564e-03 -5.564e-03  0.000e+00  0.000e+00 -5.564e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.631   -0.032
 2.3200 -1.80006e-03  3.536e-03 -5.336e-03 -5.336e-03  0.000e+00  0.000e+00 -5.336e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.593   -0.033
 2.3400 -1.80006e-03  3.322e-03 -5.122e-03 -5.122e-03  0.000e+00  0.000e+00 -5.122e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.557   -0.033
 2.3600 -1.80006e-03  3.122e-03 -4.922e-03 -4.922e-03  0.000e+00  0.000e+00 -4.922e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.524   -0.033
 2.3800 -1.80006e-03  2.935e-03 -4.735e-03 -4.735e-03  0.000e+00  0.000e+00 -4.735e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.492   -0.034
 2.4000 -1.80006e-03  2.761e-03 -4.561e-03 -4.561e-03  0.000e+00  0.000e+00 -4.561e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.463   -0.034
 2.4200 -1.80006e-03  2.597e-03 -4.397e-03 -4.397e-03  0.000e+00  0.000e+00 -4.397e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.436   -0.034
 2.4400 -1.80006e-03  2.444e-03 -4.244e-03 -4.244e-03  0.000e+00  0.000e+00 -4.244e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.410   -0.034
 2.4600 -1.80006e-03  2.300e-03 -4.100e-03 -4.100e-03  0.000e+00  0.000e+00 -4.100e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.386   -0.034
 2.4800 -1.80006e-03  2.165e-03 -3.965e-03 -3.965e-03  0.000e+00  0.000e+00 -3.965e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.363   -0.034
 2.5000 -1.80006e-03  2.039e-03 -3.839e-03 -3.839e-03  0.000e+00  0.000e+00 -3.839e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.342   -0.033
 2.5200 -1.80006e-03  1.920e-03 -3.720e-03 -3.720e-03  0.000e+00  0.000e+00 -3.720e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.322   -0.033
